SEMBOL,ACKL,%FARK,SON,ALIŞ,SATIŞ,FARK,YÜKSEK,DÜŞÜK,T.ADET,T.HACİM,SAAT,G.HACIM,7GUN.ORT.HACIM,30GUN.ORT.HACIM,52HAFTA.ORT.HACIM,BUYIL.ORT.HACIM,NETFARKHACIM,HALK.ACK,IHRYUZDE,VA.IPT.VOL.AOF,VA.IPT.AL.VOL.AOF,VA.IPT.SAT.VOL.AOF,BORSA,SEKTOR,H.GRUP,ISL.TURU,XU030 DAKI AG.,XU050 DEKI AG.,XU100 DEKI AG.,XUTUM DEKI AG.,BORSASEMBOLU,G.ADET,BU.YIL.ORT.ADET,30GUN.ORT.ADET,7GUN.ORT.ADET,52HAFTA.ORT.ADET,7GUNLUK.YUKSEK,7GUNLUK.DUSUK,30GUNLUK.YUKSEK,30GUNLUK.DUSUK,BU.YIL.YÜK.,BU.YIL.DÜŞ.,52HAFTALIK.YUKSEK,52HAFTALIK.DUSUK,G.YÜKSEK,G.DÜŞÜK,5YIL.YUK.,5YIL.DUS.,7GUNLUK.F,7GUNLUK.F%,30GUNLUK.F,30GUNLUK.F%,BU.YIL.FARK.,BU.YIL.FARK%,BU.HAFTA.FARK,BU.HAFTA.FARK%,BU.AY.FARK,BU.AY.FARK%,YABANCI PAYI %,YABANCI PAYI HAFTALIK DEĞ. %,YABANCI PAYI AYLIK DEĞ. %,YABANCI PAYI YILLIK DEĞ. %,YATFONORAN,EMEKLILIKYATFONORAN,TEOESLESME FARK(%),OD.SER,N.KAR,PIY.DEG,PIY.DEG.($),PIY.DEG.(E),F/K,PD/DD,PD/EFK,FD/FAVOK,PD/EBITDA,5YILLIKGETIRI%,NETBORC
ALGYO,ALARKO GAYRIMENKUL YAT ORT,-1.3297872340425532,22.26,22.26,22.32,-0.3,22.62,22.24,1418008,31774015.42,18:19:01,31774015.42,56490882.428035066,54310710.94872546,39281514.60235551,38888721.83244,,48.689998626708984,,,,,,GAYRIMENKUL,,,,,,0.06711908429861069,,1418008,1971276.0,2506905.0,2506902.0,1987651.0,23.1,22.0,23.1,20.5,23.1,16.9,23.36,16.74,22.62,22.24,27.5,2.799502,0.3,1.366120218579235,1.62,7.848837209302326,1.32,6.303724928366762,-0.16,-0.7136485280999109,0.74,3.4386617100371746,6.3495317,5.3918567,51.261135,31.692675,14.30241,0.34476,0,289800000.0,36520710,6450948000.0,157119461.4395386,134519629.05563998,10.16034927564993,0.41,,30.41127031921457,23.145829176222257,665.0223268982331,2024942924.0
ALKA,ALKIM KAGIT SANAYI VE TIC A.S.,-1.119402985074627,7.95,7.94,7.95,-0.09,8.19,7.91,5576572,44795352.87,18:19:01,44795352.87,54208563.960021295,40627657.89714698,40926535.41963962,40302925.789133,,18.90999984741211,18.660139083862305,,,,,KAGIT,,,,,,0.02406519092619419,,5576572,5138711.0,5259185.0,6873951.0,5294714.0,8.19,7.61,8.19,7.38,10.48,6.31,10.48,6.035,8.19,7.91,12.27477,0.7656354,0.32,4.193971166448231,0.35,4.605263157894737,-1.19,-13.01969365426696,0.27,3.515625,0.34,4.467805519053877,1.5312895,46.276024,421.62726,1617.4315,0.0086,0.0,0,735000000.0,-14453860,5843250000.0,142318352.75320527,121847490.08663042,0.0,3.02,,44.84210292546477,43.08203266336423,827.1806326310901,238719715.0
ALKIM,ALKIM ALKALI KIMYA A.S.,-2.0994475138121547,17.72,17.71,17.72,-0.38,18.17,17.67,2539509,45464252.27,18:19:01,45464252.27,42770909.76398118,53696234.72642846,35052798.16981135,32542497.15464,,46.45000076293945,,,,,,KIMYA,,,,,,0.05070127546787262,,2539509,1915336.0,2936856.0,2357633.0,2056057.0,18.69,17.67,20.02,17.03,20.32,13.15,20.32,13.15,18.17,17.67,24.8,5.525857,-0.7,-3.800217155266016,0.41,2.368573079145003,-1.32,-6.932773109243698,-0.47,-2.583837273227048,-0.36,-1.991150442477876,6.1522894,-9.324631,0.12590204,3.5544384,8.47238,2.61925,0,300000000.0,-80082810,5316000000.0,129476637.6992323,110852908.4500111,0.0,1.31,,15.663415576628918,15.300271543589684,210.2093177635799,126172511.0
ALKLC,ALTINKILIC GIDA VE SUT,-3.5991140642303434,87.05,87.0,87.05,-3.25,90.75,85.9,2272695,200834585.55,18:19:01,200834585.55,272279062.75375,338391370.69997996,232596688.8741567,266627214.4998,,29.450000762939453,0.8016029000282288,,,,,GIDA,,,,,,0.06340000033378601,,2272695,6567286.0,4359614.0,3003779.0,6157339.0,93.95,85.9,93.95,54.5,93.95,24.69647,93.95,24.6964684050181,90.75,85.9,93.95,19.85674,-0.65,-0.7411630558722919,29.35,50.86655112651646,51.15513,142.51376310876734,-5.95,-6.397849462365592,30.9,55.03116651825468,,,,,2.08669,0.00076,0,112000000.0,72492582,9749600000.0,237485174.8364513,203306080.16468677,656.6271551724137,4.56,,15.897392155544368,13.792900544847994,,1487573360.0
ALTNY,ALTINAY SAVUNMA,-0.3246753246753247,76.75,76.75,76.8,-0.25,78.3,76.55,11095407,860663053.85,18:19:01,860663053.85,725329525.2334106,993715289.5544188,698742199.9834657,673054491.68636,-21097236.29999984,36.79999923706055,,77.643722,77.263717,78.060019,,TEKNOLOJI,,S,0.0,0.0,0.194732559795,0.140920178386,,11095407,7920038.0,12745430.0,9328440.0,7948445.0,79.6,75.95,88.3,72.5,103.6,66.55,108.0,66.55,78.3,76.55,132.7,35.2,0.75,0.986842105263158,-14.0,-15.426997245179065,-5.45,-6.630170316301704,-1.1,-1.4129736673089277,-1.1,-1.4129736673089277,3.9310088,6.037886,-34.621517,257.05896,7.65995,3.50417,0,235294118.0,59532133,18058823556.5,439849758.29826,376493664.0598793,54.81939250479625,4.48,,24.91623719348739,24.132129411227695,,586772259.0
ALVES,ALVES KABLO,-9.309462915601022,35.46,35.4,35.46,-3.64,39.98,35.2,21629675,801728799.76,18:19:01,801728799.76,650629806.6210382,387728877.857156,169266175.28243777,153464718.68963,,33.08000183105469,2.559741497039795,,,,,METALESYA,,,,,,0.040583908557891846,,21629675,4707667.0,11240710.0,17053760.0,4810075.0,42.32,35.04,42.32,28.72,42.32,25.58,53.75,25.58,39.98,35.2,75.2,21.38,0.42,1.1986301369863013,6.46,22.275862068965516,-2.8,-7.3183481442760066,-1.52,-4.11032990805841,6.06,20.612244897959183,1.09506,453.40857,-33.095856,-99.419014,0.21889,0.00476,0,160000000.0,53987815,5673600000.0,138200119.79487258,118310225.69360454,37.611370386084005,2.38,,6.084813620663968,4.229018778965372,,2489711719.0
ANELE,ANEL ELEKTRIK PROJE TAAHHUT A.S.,3.9933444259567383,25.0,25.0,25.02,0.96,26.2,24.16,5201943,131905382.94,18:19:01,131905382.94,104272055.89889853,109322191.85060562,30033240.21714931,32959895.97376,,18.18,55.71519877967434,,,,,INSAAT,,,,,,0.024412712082266808,,5201943,1757727.9,4946237.0,4121979.8,1746059.0,26.44,24.04,26.44,19.6,26.44,13.65,26.44,12.48,26.2,24.16,26.44,1.95,0.42,1.708706265256306,3.62,16.93171188026193,9.04,56.64160401002506,-0.34,-1.3417521704814523,4.96,24.750499001996005,1.9004912,19.932735,140.81952,69.913704,0.19814,0.00022,0,265000000.0,130193604,6625000000.0,161373769.4184406,138120337.52649304,0.0,2.5,,26.161676104471283,20.401149283880553,865.8405381818013,1870653935.0
ANGEN,ANATOLIA TANI VE BIYOTEKNOLOJI,-2.4096385542168677,12.15,12.15,12.19,-0.3,12.58,12.15,2617448,32255890.45,18:19:01,32255890.45,48110432.59349052,43412752.970536746,137740416.8052899,85105177.79841,,35.40999984741211,43.32345199584961,,,,,KIMYA,,,,,,0.019120274111628532,,2617448,6502689.0,3594258.0,3908887.0,9544478.0,12.72,11.92,12.72,11.38,16.45,9.6,21.12,9.6,12.58,12.15,23.81965,8.305166,0.28,2.358887952822241,0.59,5.103806228373703,-0.21,-1.6990291262135924,0.07,0.5794701986754967,0.53,4.561101549053356,6.051683,5.4501395,102.618774,-62.742256,0.02176,0.0,0,220000000.0,-202005300,2673000000.0,65110145.27137875,55739430.56948057,0.0,1.63,,16.527398431388068,16.912331408041098,,-60838794.0
ANHYT,ANADOLU HAYAT EMEKLILIK,1.1275964391691395,85.2,85.2,85.25,0.95,85.25,83.5,664677,56078345.8,18:19:01,56078345.8,69901565.75109786,86842608.01078856,104881571.20829336,104945728.50264,,15.0600004196167,,,,,,SIGORTA,,,,,,0.13500137627124786,,664677,1199677.0,1022063.0,824243.3,1173585.0,86.0,83.5,90.45,81.4,107.7641,68.05,111.82534090673,68.05,85.25,83.5,138.0816,5.252245,0.4,0.4716981132075472,0.95,1.1275964391691395,-13.02496,-13.260336272979904,0.15,0.17636684303350972,-3.45,-3.8917089678511,13.544339,1.1683112,-5.474611,2.9338264,13.16874,9.10528,0,430000000.0,2368926711,36636000000.0,892396289.6229823,763961757.7042612,8.498609198289978,3.83,,0.0,,1504.3372844218848,
ANSGR,ANADOLU SIGORTA  A.S.,-1.5057573073516386,22.24,22.24,22.28,-0.34,22.74,22.14,9333599,208868439.02,18:19:01,208868439.02,348517402.5094135,228776390.70686743,214433511.0386721,234175986.73557,,34.7400016784668,,22.435911,22.303981,22.513905,,SIGORTA,,,,,0.4663150608539582,0.33745360374450684,,9333599,9901687.0,9873701.0,15613300.0,9428849.0,22.92,22.06,25.575,21.96,28.61837,19.5,28.6183674837869,17.0273299422364,22.74,22.14,29.21708,1.123181,-0.26,-1.1555555555555557,-1.9725,-8.146618482188952,-2.66636,-10.705538665625967,0.12,0.54249547920434,-2.61,-10.503018108651911,9.771489,1.7877871,1.374189,-0.60544735,10.23244,13.27672,0,2000000000.0,5215555994,44480000000.0,1083463996.135775,927530816.210436,4.174363775531846,1.41,,0.0,,1441.356379753064,
ARASE,DOGU ARAS ENERJI,-2.590673575129534,56.4,56.3,56.4,-1.5,58.4,54.95,2204944,123823996.6,18:19:01,123823996.6,73728025.54829377,52023721.736097746,44311175.12720129,39239102.630254,,17.459999084472656,,,,,,ELEKTRIK,,,,,,0.04584496095776558,,2204944,838315.9,939789.2,1266498.0,905104.5,60.3,54.95,60.3,47.890008954103,60.3,35.39278,60.4642654265715,35.3927770235791,58.4,54.95,82.88927,19.00272,-1.8,-3.0927835051546393,6.6710301069678,13.414776379477177,2.48282,4.604877332234365,-1.55,-2.6747195858498705,5.0824,9.903814675666828,6.8304334,6.5673804,11.032687,891.51465,7.36581,19.48519,0,250000000.0,982582907,14100000000.0,343454189.42253655,294023932.29692334,32.027839233875916,0.81,,2.6372622789309643,2.423723456817546,,1242261110.0
ARCLK,ARCELIK,0.07027406886858749,142.4,142.3,142.4,0.1,145.9,141.9,2302954,331463244.5,18:19:01,331463244.5,269010943.18225086,327080731.0357698,313779804.87518895,337496117.6862,,24.65999984741211,64.51300048828125,143.976019,143.762243,144.242686,,METALESYA,,,,0.8553667068481445,0.7205575108528137,0.521438717842102,,2302954,2621718.0,2387378.0,1860939.0,2373381.0,147.5,141.9,147.5,120.5,152.4,103.1,152.9,103.1,145.9,141.9,196.1,18.12242,-3.3,-2.2649279341111876,20.8,17.105263157894736,0.4,0.28169014084507044,-3.4,-2.3319615912208502,17.3,13.828936850519582,17.993963,3.4295669,3.8395066,15.515102,8.45666,5.13237,0,675728205.0,-4074613000,96223696392.0,2343621206.05879,2006529758.3915684,0.0,1.39,,9.852795624874984,3.9293007880784176,630.8133274895638,145059032000.0
ARDYZ,ARD BILISIM TEKNOLOJILERI,-5.651595744680852,28.38,28.36,28.38,-1.7,30.24,28.2,12127140,350170487.92,18:19:01,350170487.92,205677898.15820137,129773064.803188,93049455.30852668,85391991.82368,,74.80000305175781,0.15612994134426117,,,,,BILISIM,,,,,,0.07843390107154846,,12127140,2853792.0,4220057.0,6898146.0,2904859.0,31.42,28.2,34.16,27.94,42.6,23.88,45.0,23.88,30.24,28.2,65.50906,3.674505,-0.4,-1.389854065323141,-1.84,-6.088682991396427,-12.62,-30.78048780487805,-0.46,-1.5950069348127602,-2.96,-9.44479897894065,2.2695885,6.3451657,-29.764845,-0.1546757,23.07513,20.49117,0,170000000.0,125864830,4824600000.0,117507799.99853864,100606231.4723217,9.391826389618885,1.39,,5.236661715058954,4.135835301779142,658.6302206951009,1284153436.0
ARENA,ARENA BILGISAYAR A.S.,-1.8784530386740332,35.52,35.52,35.6,-0.68,36.88,35.42,1281954,46295256.16,18:19:01,46295256.16,67753304.10316527,98652339.43792424,81696976.39230372,101375622.98448,,50.279998779296875,0.3025795817375183,,,,,BILISIM,,,,,,0.03926669433712959,,1281954,2595398.0,2629461.0,1865061.0,2196325.0,37.28,35.38,41.78,33.58,54.65,29.06,54.65,24.9,36.88,35.42,61.75,8.576946,0.16,0.45248868778280543,-1.38,-3.739837398373984,-0.3,-0.8375209380234506,-0.36,-1.0033444816053512,-4.42,-11.066599899849772,0.6898333,7.1928253,1.7897185,-97.05572,4.57919,3.42361,0,100000000.0,2134028097,3552000000.0,86517664.02307138,74068636.93689485,1.91679015356986,1.12,6.606531236868194,8.634138427846223,3.9692780028137897,308.2591562919954,4174457979.0
ARMGD,ARMADA GIDA,-0.6964596633778294,34.22,34.22,34.26,-0.24,35.14,34.2,4002270,138797574.96,18:19:01,138797574.96,150153814.94553065,158784701.05527347,154978860.23272017,154978860.35618,,16.93000030517578,65.52055358886719,,,,,GIDA,,,,,,0.04111998528242111,,4002270,4337326.0,4547654.0,4343582.0,4337326.0,35.14,34.02,37.36,33.58,42.86,28.8,42.86,28.8,35.14,34.2,42.86,28.8,0.14,0.41079812206572774,0.32,0.943952802359882,0.0,0.0,0.0,0.0,0.14,0.41079812206572774,2.670885,-3.9772613,-58.220127,0.0,21.62845,1.63157,0,263980843.0,313585088,9033424447.46,220017790.7544748,188371842.42193976,8.699435711619504,1.78,,11.986328526457068,8.771243826099687,,3311186567.0
ARSAN,ARSAN TEKSTIL TIC A.S.,1.2658227848101269,3.2,3.19,3.2,0.04,3.42,3.1,78793143,258278785.92,18:19:01,258278785.92,131419446.59912954,50876138.32639053,28106858.858607423,25871838.07551,,7.550000190734863,,,,,,DOKUMA,,,,,,0.04399867728352547,,78793143,10420390.0,17636390.0,42014070.0,11177730.0,3.42,2.71980434117439,3.42,2.49470108085535,3.42,2.094388,3.42,2.09438858183438,3.42,3.1,3.42,0.2223715,0.46395109364795,16.95697370653114,0.65192391927519,25.584947176685077,0.552136,20.85212835704553,0.28062,9.612314943583913,0.668168,26.390692589397716,1.7528913,5.805845,8.199836,-5.5466123,1.84184,0.48562,0,1762000000.0,131252148,5638400000.0,137328686.21476603,117576208.50092004,0.0,0.62,,0.0,0.0,1273.3634443268502,-2241413624.0
ARTMS,ARTEMIS HALI,-6.9994574064026045,34.28,34.28,34.42,-2.58,37.08,34.28,1782702,63906311.34,18:19:01,63906311.34,82259942.16245422,87865030.17718689,54356668.92890308,56908647.38299,-8304142.059999996,28.329999923706055,1.4476736783981323,,,,,DOKUMA,,S,0.0,0.0,0.0,0.015084054321050644,,1782702,1870739.0,2495032.0,2238316.0,1637483.0,38.28,34.28,38.28,30.8,38.28,24.64,60.4,24.64,37.08,34.28,66.95,24.64,-1.92,-5.303867403314917,2.82,8.963763509218055,4.36,14.572192513368984,-2.52,-6.847826086956522,2.3,7.191994996873046,1.5332108,-17.726324,-4.2966766,0.0,0.8877,7e-05,0,70000000.0,139661464,2399600000.0,58444721.56190328,50038285.66948207,7.22055553382341,1.17,,5.26047944385323,5.378642419106238,,-52716625.0
ARZUM,ARZUM EV ALETLERI,-4.05982905982906,4.49,4.48,4.49,-0.19,4.57,4.45,17273561,77861564.85,18:19:01,77861564.85,60472319.56975145,49764887.46437712,51353678.38570568,48214985.79508,-6631657.749999998,48.959999084472656,5.500924587249756,,,,,TOPTAN,,S,0.0,0.0,0.0,0.013722924515604973,,17273561,11742760.0,9446402.0,11905040.0,11688160.0,5.55,4.45,5.72,4.45,5.72,3.08,5.79243146624854,3.08,4.57,4.45,7.7304,1.417593,-0.86,-16.074766355140184,-0.71,-13.653846153846152,0.356384,8.621603941923972,-0.74,-14.149139579349905,-0.54,-10.73558648111332,3.22678,-10.409545,-15.714811,-77.21359,0.03922,0.0,0,300000000.0,-212471100,1347000000.0,32808127.257537708,28088669.27687629,0.0,13.12,,4.762637964850505,2.027481089856294,,1817159395.0
ASELS,ASELSAN,-1.1859838274932617,183.3,183.3,183.4,-2.2,185.4,181.9,18713287,3432984712.9,18:19:01,3432984712.9,4146727822.915943,4094162817.704701,3761981855.535908,4712842707.122,,25.780000686645508,11.249098777770996,183.738546,183.213694,184.438273,,TEKNOLOJI,,,8.973885536193848,7.727356433868408,6.509494781494141,4.7106614112854,,18713287,37943180.0,22773990.0,22741030.0,35649200.0,186.0,179.0,188.7,167.0,188.7,72.2,188.7,54.0116908854024,185.4,181.9,188.7,6.718681,3.0,1.663893510815308,4.0,2.230897936419409,110.8,152.82758620689654,1.8,0.9917355371900828,-3.7,-1.9786096256684491,50.427067,0.11146656,-1.224268,58.10186,4.89191,6.66181,0,4560000000.0,6404744000,835848000000.0,20359175839.298893,17429651477.035385,43.70664620795764,4.95,,23.159085149394567,22.590403851241007,2116.522439538697,21041285000.0
ASGYO,ASCE GMYO,0.7955449482895784,12.67,12.66,12.67,0.1,12.82,12.62,4761887,60619121.89,18:19:01,60619121.89,101322060.71294355,63318482.33690468,38353986.42313646,37164576.37337,,23.43000030517578,,,,,,GAYRIMENKUL,,,,,,0.045246321707963943,,4761887,3300757.0,5181704.0,7907207.0,3355026.0,13.14,12.17,13.14,11.52,13.14,9.72,13.14,9.72,12.82,12.62,29.34538,9.72,0.52,4.279835390946502,0.69,5.759599332220367,0.33,2.674230145867099,-0.12,-0.9382329945269742,0.68,5.67139282735613,1.672527,22.108782,121.15091,33.441383,5.04759,0.0012,0,659000000.0,-774696800,8349530000.0,203373758.6804076,174109883.49203596,0.0,0.51,,0.0,0.0,,-1161869471.0
ASTOR,ASTOR ENERJI,-3.3533963886500433,112.4,112.4,112.5,-3.9,116.8,111.9,7801424,891211113.5,18:19:01,891211113.5,1212120572.3635285,1260269182.0364995,1267037000.886274,1317873864.304,-208496977.80000165,27.719999313354492,49.9388427734375,114.08802,113.764101,114.640525,,METALESYA,,S,1.296984345534,1.11682511824,0.940809081884,0.680825968627,,7801424,12490180.0,11503940.0,10386470.0,12896210.0,119.1,111.9,119.1,100.529184046344,128.8431,80.60093,128.843095549093,64.2735656586783,116.8,111.9,147.33,13.2377,-3.7,-3.186907838070629,10.09503056324,9.867585728062076,0.0322,0.028655896084109508,-3.0,-2.5996533795493932,9.2071,8.922222362197399,44.51958,0.6457908,6.0765247,267.3858,6.16331,0.45488,0,998000000.0,1873973562,112175200000.0,2732308531.7049527,2338920739.3457584,18.677519117054015,4.29,,11.739247382081022,12.516371548384711,,-6964802734.0
ASUZU,ANADOLU ISUZU OTOMOTIV,-2.476780185758514,63.0,62.95,63.0,-1.6,65.0,62.6,814102,51877097.3,18:19:01,51877097.3,78230748.87400003,84817611.00848137,61763789.75028408,49779046.430942,,14.479999542236328,29.362062454223633,,,,,METALESYA,,,,,,0.05506077408790589,,814102,834125.3,1315145.0,1209742.0,979661.2,66.0,62.6,67.25,62.15,67.25,50.75,77.1545256253577,50.75,65.0,62.6,118.4677,3.935608,-1.45,-2.2498060512024827,0.85,1.3676588897827835,-0.9087,-1.4218721394739684,-2.25,-3.4482758620689657,-1.0,-1.5625,7.820573,4.0388217,20.940079,17.81178,0.40836,0.19742,0,252000000.0,284919677,15876000000.0,386699825.3566549,331056779.2821348,64.24721174547162,1.29,,29.319740312029808,21.830476157627647,1411.573252639315,5446494014.0
ATAGY,ATA GAYRIMENKUL YAT ORT,-1.5862068965517242,14.27,14.27,14.55,-0.23,14.82,14.24,792232,11429818.91,18:19:01,11429818.91,14423935.058058864,9106133.69928572,10013450.060092658,4738236.54304,,59.43000030517578,,,,,,GAYRIMENKUL,,,,,,0.008521711453795433,,792232,396704.0,682651.0,1013549.0,842125.2,15.27,13.15,15.27,12.02,16.3,9.5,16.3,9.5,14.82,14.24,16.3,1.912007,0.85,6.333830104321907,0.09,0.6346967559943584,2.87,25.175438596491222,0.77,5.703703703703703,0.92,6.891385767790262,1.8922923,45.71543,126.05125,0.0,16.34288,0.0,0,47500000.0,4735637,677825000.0,16510129.070444353,14134452.092272172,13.17572164447468,1.03,,134.39602331831014,142.90340178256417,609.3457168095051,-40352530.0
ATAKP,ATAKEY PATATES,0.667302192564347,52.8,52.2,52.8,0.35,53.45,51.75,1147368,59998526.25,18:19:01,59998526.25,36491213.30250002,56729526.409134254,26221186.958229728,28598396.180796,,20.329999923706055,16.649009704589844,,,,,GIDA,,,,,,0.0317639485001564,,1147368,662685.3,1156464.0,686956.0,597258.1,54.4,51.75,54.4,43.68,54.4,33.42838,54.4,33.4283825517262,53.45,51.75,95.02354,33.42838,-1.0,-1.858736059479554,8.26,18.545127974854065,3.78223,7.716038489715057,-0.6,-1.1235955056179776,6.66,14.434330299089728,2.0479035,80.00791,142.09526,281.55722,23.19465,11.33696,0,138768000.0,13471382,7326950400.0,178466266.0668224,152786382.04736388,43.60527289932095,1.37,,14.09528578766426,14.584919926835138,,-245974957.0
ATATP,ATP YAZILIM,-5.789849892780557,131.8,131.7,131.8,-8.1,145.3,131.5,2242985,310798704.6,18:19:01,310798704.6,402771979.4957499,199394529.87369695,69052234.1466094,71741688.59858,-32606936.000000045,19.479999542236328,28.34524726867676,,,,,BILISIM,,S,0.0,0.0,0.0,0.0535670705139637,,2242985,731937.8,1713569.0,3075307.0,713465.4,145.3,124.5,145.3,86.25,145.3,71.7,145.3,71.7,145.3,131.5,172.8362,9.058758,5.0,3.943217665615142,41.15,45.394373965802544,27.2783,26.098216925289197,5.8,4.603174603174603,41.8,46.44444444444444,1.6045508,66.52469,-49.4288,-34.10101,6.57352,3.02605,0,93750000.0,1078552039,12356250000.0,300967480.2886852,257660640.52688825,9.064183774148232,3.9,,4.859228408886821,5.01280043773936,,-378545766.0
ATEKS,AKIN TEKSTIL A.S.,-2.6897788404064555,81.4,81.4,83.0,-2.25,83.65,80.85,10559,874884.25,18:19:01,874884.25,1455697.6317500004,1445178.4040515746,7487961.025218282,4183728.851391,,21.43000030517578,69.58013153076172,,,,,DOKUMA,,,,,,,,10559,33466.27,17080.81,17576.25,50413.14,85.45,80.85,93.7,78.95,179.0,71.4,200.5,71.4,83.65,80.85,217.1,13.61,-4.5,-5.238649592549476,1.4,1.75,-88.5,-52.08946439081812,-1.1,-1.3333333333333337,1.6,2.005012531328321,0.7174731,80.332565,63.72557,-97.72726,0.0,0.0,0,25200000.0,-114287800,2051280000.0,49963950.97332372,42774495.117158175,0.0,0.63,0.0,0.0,0.0,465.27777777777777,334483646.0
ATLAS,ATLAS MENKUL KIYMET YAT ORT,-1.3215859030837005,6.72,6.72,6.75,-0.09,7.0,6.68,1523413,10427235.61,18:19:01,10427235.61,11260869.972956236,9133331.146371352,5475618.34892932,5641291.537479,,99.94000244140624,,,,,,YATIRIMORTAKLIGI,,,,,,,,1523413,1025609.0,1511824.0,1693574.0,973783.1,7.0,6.14,7.0,5.3,7.32,4.54,7.49,4.54,7.0,6.68,7.49,0.9801273,0.51,8.21256038647343,1.22,22.18181818181818,-0.2,-2.890173410404624,0.54,8.737864077669903,1.28,23.52941176470588,,,,,0.0,0.0,0,60000000.0,8923479,403200000.0,9820947.945565837,8407791.21986374,0.0,0.93,,0.0,3.5703504455165107,389.5885925857927,-434775373.0
ATSYH,ATLANTIS YATIRIM HOLDING A.S.,-0.3937007874015748,50.6,50.6,51.0,-0.2,51.0,50.5,108302,5501663.9,18:19:01,5501663.9,4258781.167750003,3277698.317196809,3347716.9721923913,2953560.351313,,99.66000366210938,,,,,,HOLDING,,,,,,,,108302,57487.82,62817.24,83574.25,63631.8,52.0,50.1,56.1,48.0,73.25,41.3,94.0,38.58,51.0,50.5,185.0,2.1,-1.4,-2.6923076923076925,0.45,0.897308075772682,4.6,10.0,-0.75,-1.4605647517039924,-3.9,-7.155963302752294,,,,,0.0,0.0,0,8000000.0,-1458367,404800000.0,9859919.961222844,8441155.470736215,0.0,3.87,,28.994908121065446,29.00652835989452,2253.488372093023,-162166.0
AVGYO,AVRASYA GAYRIMENKUL YAT ORT,3.8108680310515175,14.71,14.7,14.71,0.54,14.9,14.14,605834,8764699.44,18:19:01,8764699.44,17208204.01336522,13064102.054573838,14101317.054321934,5261811.382373,,52.060001373291016,37.98393630981445,,,,,GAYRIMENKUL,,,,,,0.019571350887417793,,605834,533561.9,993288.6,1135365.0,1488261.0,16.39,13.68,16.39,9.87,16.39,6.95,16.39,6.95,14.9,14.14,16.39,1.303226,-0.19,-1.2751677852348997,4.37,42.26305609284333,6.06,70.05780346820809,-0.49,-3.223684210526316,4.49,43.9334637964775,0.17949992,0.0,-53.860657,-21.291336,0.0,0.0,0,111600000.0,-37713830,1641636000.0,39986164.93444176,34232472.090804145,0.0,0.9,,61.55524694724548,66.6515411803294,990.9330926507002,-125522380.0
AVHOL,AVRUPA YATIRIM HOLDING,-2.127659574468085,52.9,52.85,52.9,-1.15,54.3,52.45,1680600,89294274.4,18:19:01,89294274.4,218461466.59136295,181509269.56159627,118183596.79935113,157814544.17211,,63.27000045776367,,,,,,HOLDING,,,,,,0.024773716926574707,,1680600,3633297.0,3520043.0,3985254.0,2783820.0,57.2,52.45,57.2,45.38,57.75,30.24,57.75,30.24,54.3,52.45,167.0,1.59,-1.5,-2.757352941176471,6.5,14.008620689655173,18.04,51.74985656913368,-1.3,-2.3985239852398523,3.4,6.868686868686869,2.3836348,0.99800265,183.83124,0.0,0.0,0.0,0,37250000.0,927495117,1970525000.0,47997081.97032768,41090681.53155257,1.9863882969393576,1.22,,0.0,0.0,3125.6097560975604,-1180202702.0
